new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
573,41.52120887,17020.15481,47.26711066,211.9916926,528.3926474,1090.756927
574,123.0423628,17162.49252,NA,281.1544096,547.4508005,1175.01793
575,22.12686301,14547.33048,22.12686301,117.124936,558.9170822,1197.616412
576,291.3787879,23892.94432,NA,369.7732006,583.9806715,794.893153
577,223.7333838,14328.63215,NA,335.0931151,529.9826273,1070.995833
578,51.53374142,12815.79525,51.53374142,203.5451351,463.4602007,1315.332256
579,99.06454105,12845.2269,99.06454105,304.9444502,571.5936959,1135.490623
580,0,19554.42659,0,153.0324432,465.571949,925.3465027
581,88.37022748,13292.4281,88.37022748,114.6993316,633.4552188,1235.185535
582,49.66871873,13795.45211,49.66871873,191.8292039,489.9037863,1055.060876
583,99.64138494,13674.73826,99.64138494,296.5248897,530.5029713,1105.91591
584,0,20330.78513,0,170.2608788,437.9059603,790.5512742
585,351.2654657,15670.23292,NA,414.4003502,652.8253089,1162.788592
586,10.23824145,17468.66689,10.23824145,212.8209197,652.0321252,1143.689833
587,18.75171971,18700.589,46.27593548,220.9293404,476.8253945,1072.908073
588,31.52984379,16889.22881,31.52984379,257.7188048,421.6449169,1200.116395
589,346.9808073,16530.75732,NA,420.5376426,735.6169206,1283.777576
590,151.5193587,15499.0544,NA,193.3070349,482.3959225,1027.633962
591,61.70102255,16928.91357,61.70102255,230.1764454,529.3156841,1248.05768
592,135.7535841,21185.10117,NA,137.491834,339.8146305,519.0450062
593,16.62108618,14628.53949,16.62108618,148.6331352,431.5635392,1476.796371
594,134.616509,14218.35335,NA,206.1634161,575.3916602,1184.440784
595,118.6899262,18657.09209,NA,205.4382816,430.0998522,752.7505149
596,47.38312749,23825.3883,47.38312749,303.7478981,530.8540225,948.5525304
597,11.39177744,20618.49215,11.39177744,270.0601524,591.017863,1121.319085
598,14.75609549,13370.3999,14.75609549,222.6595569,666.319712,1215.600643
599,35.80513623,14908.58934,35.80513623,260.554934,487.5014848,1257.967986
600,179.0160755,23347.85037,NA,265.4915905,483.1683051,1327.559246
