new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
342,530.2105167,28356.79842,NA,NA,616.011575,1241.885913
343,476.8991119,26262.46716,NA,476.8991119,476.8991119,1140.298284
344,19.48604389,19090.37445,30.49430894,197.1221664,316.0194086,948.0696168
345,187.7869899,25454.59309,NA,224.7335822,400.3425334,815.4248123
346,328.9219032,29488.17277,NA,328.9219032,576.1729549,1048.985112
347,783.007328,22069.86262,NA,NA,882.3479059,1163.642974
348,386.6213125,19267.31134,NA,432.5000903,629.5557152,1117.820555
349,203.4703745,17240.89641,NA,386.2382632,532.6413817,1094.787758
350,68.80925084,19908.84686,68.80925084,68.80925084,538.3163346,1429.067156
351,459.1020237,17543.84927,NA,459.1020237,718.1901025,1376.577846
352,382.2970928,15824.3311,NA,414.3424038,414.3424038,1412.772321
353,622.6682212,19936.03624,NA,NA,622.6682212,1470.326915
354,431.0173452,26752.04573,NA,431.0173452,431.0173452,1295.126283
355,390.3312389,37015.71838,NA,390.3312389,726.4843913,1086.64128
356,0.785701143,23006.53547,0.785701143,0.785701143,425.0137046,425.0137046
357,16.43074084,19086.63044,30.08929383,120.0891092,340.6903501,834.7510566
358,15.05149265,19781.64863,15.05149265,243.1043158,419.0746077,1216.035847
359,1339.985659,25783.411,NA,NA,NA,1672.120649
360,287.6962474,16561.29539,NA,287.6962474,632.958763,1419.368231
361,845.7887657,16626.62626,NA,NA,845.7887657,1461.037455
362,1.573103779,37948.78957,1.573103779,216.0272392,416.8578201,961.6214461
363,918.8265851,18701.14105,NA,NA,925.3021454,1334.339602
364,1649.497411,26474.23463,NA,NA,NA,1732.248597
365,33.79014485,21245.38983,33.79014485,33.79014485,33.79014485,1001.445046
366,103.7343051,23167.41056,NA,103.7343051,103.7343051,871.3548151
367,332.8869942,28252.76429,NA,332.8869942,550.5118178,1145.71831
368,134.8642955,17101.83055,NA,297.3558635,642.5058607,1016.37546
369,787.2192719,27548.40093,NA,NA,787.2192719,1252.183972
