new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
105,90.82100371,9538.69451,90.82100371,294.0382533,583.8100139,1230.960306
106,31.62284435,9271.736687,31.62284435,348.9088264,516.1901489,1264.829689
107,48.81720875,10747.94421,48.81720875,167.1116774,401.644168,908.3495085
108,33.76840234,8708.626242,33.76840234,194.3154732,513.2198582,1175.659519
109,82.01280598,7534.217828,82.01280598,309.6057026,626.000411,1201.566555
110,19.76372665,10395.46988,19.76372665,203.1901739,551.3991222,1212.043701
111,47.03873562,11862.13094,47.03873562,304.9362483,393.4156834,1073.524937
112,72.58965105,7250.846381,72.58965105,245.5254301,502.4377223,1156.229822
113,3.026555955,7104.241238,35.58250736,260.3432641,508.6659697,1162.466454
114,152.493203,7479.942493,NA,223.8277691,508.1729239,1231.056218
115,62.31282547,7191.897018,76.42996659,291.4384123,522.1817702,1147.868367
116,128.8225913,8600.338827,NA,251.6268696,359.6649602,1012.709502
117,93.58895447,9448.772047,93.58895447,289.8468759,578.7423805,1212.922406
118,171.1647426,12982.80616,NA,253.6032961,537.3887372,1239.687556
119,258.1390782,11441.12354,NA,360.6106997,611.4309787,1211.260455
120,98.07217469,7311.450718,98.07217469,279.8514855,595.9782585,1210.815859
121,329.6552411,10095.20238,NA,449.0428973,620.0329865,1028.821649
122,75.32215374,7190.415516,75.32215374,322.2759982,565.3673896,1172.155685
123,322.5186348,9438.073237,NA,322.5186348,613.5481063,1208.297395
124,176.5310462,9182.910639,NA,245.7026347,587.8124348,836.4576276
125,81.90491864,9594.586848,81.90491864,204.3256283,586.0036915,1066.252076
126,45.746747,8601.368314,45.746747,275.4273688,365.4450605,1228.603532
127,26.99062368,7136.205914,58.22358771,289.0480565,604.5256198,1140.316391
128,372.8122472,12923.39593,NA,372.8122472,675.0623597,1251.274292
129,201.4737436,11111.36962,NA,357.108565,460.468859,952.6651378
130,48.81720875,10786.93741,49.37966504,225.5678956,289.8370432,998.7660851
131,78.02963733,12784.11488,78.02963733,305.9218316,360.9673514,929.5878485
132,211.4530684,8044.010807,NA,320.0236162,572.0313185,1139.462393
133,36.72914634,9478.142755,36.72914634,264.1004553,336.0756117,1193.556633
134,18.22340776,8288.178438,18.22340776,144.9475185,619.3670688,1153.116654
135,83.00796832,9474.054861,83.00796832,270.9894209,452.4504393,1050.036604
136,289.1212799,8114.002395,NA,371.9599078,581.1960642,1262.236969
137,49.94212133,10732.88505,49.94212133,214.1799136,273.7348025,988.8087872
138,52.82219868,7473.063661,78.19637972,199.7777192,610.3403181,1221.463688
139,22.30804869,9314.729519,22.30804869,22.30804869,556.0042906,1301.798838
140,117.50219,10708.22567,NA,118.9186912,557.7502839,1230.61405
141,96.70591804,9511.727498,96.70591804,200.4580397,640.8207477,1143.891789
142,493.8597271,9904.691511,NA,493.8597271,635.4995537,1198.830356
143,91.81715197,7734.086551,91.81715197,178.1804676,562.3288194,1144.777551
144,27.95678363,7874.888229,27.95678363,272.7574807,524.0386221,1150.22572
145,96.93889838,7507.272424,96.93889838,243.5044884,563.9272391,1152.852181
146,19.61752275,11314.32742,19.61752275,200.2214917,441.7978812,1166.380505
147,154.0812819,7585.442903,NA,217.7849841,602.7699925,1094.078535
148,207.9059764,8858.780107,NA,282.2919159,538.1780518,927.9902632
149,31.38963468,10367.43486,31.38963468,289.046683,465.4251113,1071.382896
150,35.91841363,13556.04354,35.91841363,264.8390711,553.0288142,898.6868584
151,279.6605407,10378.12445,NA,347.5616359,582.3003368,1092.261604
152,7.494302161,7460.247748,7.494302161,270.6984149,479.290821,1118.238829
153,140.4475596,12799.54872,NA,214.2879126,387.5281121,1226.088606
154,4.718258736,12583.2486,4.718258736,177.8671121,595.8016,1181.342384
155,172.9391231,9869.312291,NA,260.8426843,547.8133631,1195.599794
156,314.2209412,7363.911212,NA,371.5318631,709.4806468,1259.504921
157,115.3750408,7205.321903,NA,272.3007029,720.825898,1157.246031
158,78.02963733,12845.92678,78.02963733,317.8566588,317.8566588,965.9757995
159,40.33346479,12201.02247,42.12037347,158.9819116,566.3166429,1258.601412
160,137.4093116,7754.42235,NA,364.551397,599.5138496,1257.064486
161,192.5893977,8354.361523,NA,333.5382883,676.1914451,1232.205243
162,155.6911377,9099.326793,NA,362.1303789,610.5771605,1257.797914
163,202.2666137,9460.261383,NA,354.0567241,477.261024,1188.977623
164,85.34000181,10603.83943,85.34000181,275.8372508,602.1956983,1160.916845
165,40.30452981,7599.194079,41.20536377,223.7378368,579.452755,1101.469679
166,321.2756881,8873.862225,NA,379.3848569,662.9379195,1133.469429
167,109.5403925,10980.50019,NA,166.5651308,495.9860636,1337.300512
168,122.3752058,9736.605193,NA,278.3436158,639.205832,1279.840514
169,427.6533373,9966.467904,NA,430.9826815,644.2843102,1314.599802
170,26.55883037,8792.743646,49.5009017,244.5150906,554.0923394,1233.859186
171,80.94120749,11962.43221,80.94120749,303.055364,552.402561,1294.611621
172,91.54316515,7438.171948,91.54316515,361.7338488,535.0302495,1076.169567
173,153.8551155,12260.84599,NA,277.2028687,580.4889557,1200.855585
174,280.8588675,9777.173699,NA,324.0947454,604.2003844,1224.373197
175,2.979192266,7423.167809,2.979192266,321.2889642,616.561414,1206.0956
176,117.0435415,11792.99064,NA,323.7023771,432.0656979,1137.633984
177,25.59704265,7347.049236,25.59704265,196.763882,580.9109732,1157.734847
178,28.84061393,8803.352289,53.06236217,210.6395161,570.9790697,983.6401728
179,294.3060743,11092.84229,NA,406.7379016,618.493421,1244.834381
180,33.96309278,7984.826216,33.96309278,283.3132063,362.8434127,1185.483977
181,58.43121616,7004.141687,73.34364066,319.5539153,476.8738722,1143.363124
182,145.5987158,8163.423548,NA,300.214363,557.0820058,1187.840247
183,120.4302501,10400.79624,NA,221.1022831,578.856481,1107.845536
184,16.13764365,6901.524493,62.23536774,245.2427377,486.0175668,900.5548009
185,198.8761434,7547.046594,NA,324.0095536,642.8920166,1237.083629
186,348.7462456,10140.36841,NA,417.1131469,592.0326138,1133.541116
187,96.82867805,7625.540769,96.82867805,301.2267393,368.581869,1193.944879
188,227.3413818,8512.875998,NA,368.1123924,550.3105393,1358.504027
189,4.718258736,12790.19915,4.718258736,171.2066497,417.3901508,1089.308386
190,306.4305606,9526.402935,NA,331.5578812,724.9470037,1236.074055
191,55.85863305,7374.387108,62.4808277,280.0105786,415.2375792,1122.695341
192,86.48492282,12199.65756,89.74873369,213.4936342,544.7013662,1008.497672
193,96.87127284,7010.239458,96.87127284,311.8279827,582.657393,1120.504637
194,55.85194821,13794.35517,55.85194821,203.4196889,500.1568167,1074.768195
195,68.13845876,7230.03795,68.13845876,275.6142908,557.3825392,1245.573971
